uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,location_start_date,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,supervisor_district,neighborhoods_analysis_boundaries,location,data_as_of,data_loaded_at,dba_end_date,location_end_date,lic,lic_code_description,lic_code_descriptions_list,administratively_closed,business_corridor,is_tech_naics,is_tech_name,data_source
1264810-12-201-1119364,1264810-12-201,1119364,Lexus Henson,The Business Maid,2665 Geneva Ave Apt 411,Daly City,CA,94014,2020-11-30T00:00:00.000,2020-11-30T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,,,"{'type': 'Point', 'coordinates': [-122.415729986, 37.707790987]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-11-30T00:00:00.000,2020-11-30T00:00:00.000,,,,,,False,True,DataSF
1265107-12-201-1119502,1265107-12-201,1119502,Jim's Air Systems LLC,Jim's Air Systems LLC,25 Stacy Ln,Oakley,CA,94561,2020-11-30T00:00:00.000,2020-11-30T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.740284041, 37.996266004]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-04-01T00:00:00.000,2021-04-01T00:00:00.000,,,,,,False,True,DataSF
1264812-12-201-1119365,1264812-12-201,1119365,"Retail Contracting Group, Inc","Retail Contracting Group, Inc",3880 Laverne N Ave Ste 215,Lake Elmo,MN,55042,2020-11-30T00:00:00.000,2020-11-30T00:00:00.000,6230 10th St N Ste 210,Oakdale,55128,MN,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-92.880456994, 45.004833571]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265108-12-201-1114932,1265108-12-201,1114932,Villquin Air Services LLC,Villquin Air Services LLC,27343 Industrial Blvd,Hayward,CA,94545,2020-06-14T00:00:00.000,2020-12-01T00:00:00.000,27343 Industrial Blvd H Ste,Hayward,94545,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.106346007, 37.626736711]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265177-12-201-1119530,1265177-12-201,1119530,Apple Inc,Apple Inc,548 Market St 43552,San Francisco,CA,94104,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,,,,,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.399839596, 37.790594988]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-12-31T00:00:00.000,2021-12-31T00:00:00.000,,,,,,False,True,DataSF
1265132-12-201-1119511,1265132-12-201,1119511,"Dark Hail, L.L.C.",Dark Hail L.L.C.,10 Cleveland St,San Francisco,CA,94103,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,,,,,5100-5199,Information,Information,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.4067275, 37.776942]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-01-18T00:00:00.000,2024-01-18T00:00:00.000,,,,,,False,True,DataSF
1327880-03-231-1144573,1327880-03-231,1144573,1429 Main Street LLC,1429 Main Street LLC,3900 Geary Blvd,San Francisco,CA,94102,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,,,,,,,,False,False,1,Inner Richmond,"{'type': 'Point', 'coordinates': [-122.461272973, 37.781469006]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-06-27T00:00:00.000,2023-06-27T00:00:00.000,,,,,,False,True,DataSF
1327873-03-231-1144571,1327873-03-231,1144571,1429 Main Street LLC,1429 Main Street LLC,3900 Geary Blvd,San Francisco,CA,94102,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,25 E Airway Blvd,Livermore,94551,CA,,,,False,False,1,Inner Richmond,"{'type': 'Point', 'coordinates': [-122.461272973, 37.781469006]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1266367-01-211-1119587,1266367-01-211,1119587,Nichol Castellanos,Niccisweetnailz,2390 Mission St,San Francisco,CA,94110,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,216 Lassen Drive,San Bruno,94066,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.4193815, 37.758771]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2022-08-01T00:00:00.000,,,,,,False,True,DataSF
1264935-12-201-1119427,1264935-12-201,1119427,Pearl Motion Inc,Rolling Thai,135 4th Street Fc7,San Francisco,CA,94103,2019-07-01T00:00:00.000,2020-12-01T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4034335, 37.784115]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,,,,,,False,True,DataSF
1276795-05-211-1104610,1276795-05-211,1104610,Pair Team Inc,Pair Team,297 Missouri St,San Francisco,CA,94107,2019-04-03T00:00:00.000,2020-12-01T00:00:00.000,1459 18th St # 206,San Francisco,94107,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.396238, 37.762731]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1331228-04-231-1146027,1331228-04-231,1146027,Mail Addr,Mail Addr,1155 Market St,San Francisco,CA,94103,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,1145 Market St,San Francisco,94103,CA,,,,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.413689816, 37.779470529]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1264722-12-201-1119327,1264722-12-201,1119327,Split Grain Design,Split Grain Design,1127 Peach St,Alameda,CA,94501,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.234475018, 37.753816982]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1265038-12-201-1119473,1265038-12-201,1119473,First California Appliances,First California Appliances,2691 43rd Ave,San Francisco,CA,94116,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,1160 Battery St Ste 100 #0581,San Francisco,94111,CA,,,,False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.5012815, 37.736532]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1267365-01-211-1120460,1267365-01-211,1120460,"Bright Silicon Technologies, Inc.","Bright Silicon Technologies, Inc.",904 Filbert St,San Francisco,CA,94133,2020-12-02T00:00:00.000,2020-12-02T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Russian Hill,"{'type': 'Point', 'coordinates': [-122.414526, 37.800855]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-12-01T00:00:00.000,2023-12-01T00:00:00.000,,,,,,False,True,DataSF
1264969-12-201-1119444,1264969-12-201,1119444,Nv Bay Group LLC,Happy Bubbles,2 Beach St N1113a,San Francisco,CA,94133,2020-02-28T00:00:00.000,2020-12-02T00:00:00.000,4495 Hacienda Ave Ste 1,Las Vegas,89118,NV,4400-4599,Retail Trade,Retail Trade,False,False,3,North Beach,"{'type': 'Point', 'coordinates': [-122.409181728, 37.808122085]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1264756-12-201-1119337,1264756-12-201,1119337,Paul Laxamana,Daily Builders California,4057 Penny Lane,Vallejo,CA,94591,2020-12-02T00:00:00.000,2020-12-02T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.203902026, 38.131123995]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-06-06T00:00:00.000,2022-06-06T00:00:00.000,,,,,,False,True,DataSF
1264768-12-201-1119343,1264768-12-201,1119343,Peeranuch Ng,Pinto Thai Eatery,34 Rockridge Dr,San Francisco,CA,94116,2020-12-03T00:00:00.000,2020-12-03T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,7,Inner Sunset,"{'type': 'Point', 'coordinates': [-122.4696735, 37.750905]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-12-03T00:00:00.000,2020-12-03T00:00:00.000,,,,,,False,True,DataSF
1265007-12-201-1119460,1265007-12-201,1119460,Pinto Thai Eatery,Pinto Thai Eatery,34 Rockridge Dr,San Francisco,CA,94116,2020-12-03T00:00:00.000,2020-12-03T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,7,Inner Sunset,"{'type': 'Point', 'coordinates': [-122.4696735, 37.750905]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-12-03T00:00:00.000,2020-12-03T00:00:00.000,,,,,,False,True,DataSF
1293613-12-211-0480342,1293613-12-211,0480342,Moveable Feast LLC,Maison Nico,1 Ferry Building Plz,San Francisco,CA,94111,2013-06-11T00:00:00.000,2020-12-05T00:00:00.000,710 Montgomery St,San Francisco,94111,CA,7220-7229,Food Services,Food Services,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.3938, 37.79526]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,H34,PUSHCARTS (RETAIL FOOD VEHICLE),PUSHCARTS (RETAIL FOOD VEHICLE),,,False,True,DataSF
1267639-01-211-1008807,1267639-01-211,1008807,Strategic Experience Design LLC,Sxd Ventures,1762 Point St,San Francisco,CA,94123,2014-12-31T00:00:00.000,2020-12-05T00:00:00.000,1762 N Point St,San Francisco,94123,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,2,Marina,"{'type': 'Point', 'coordinates': [-122.436251986, 37.803899985]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1273040-03-211-1122757,1273040-03-211,1122757,Caspr Biotech LLC,Caspr Biotech LLC,479 Jessie St,San Francisco,CA,94103,2020-12-07T00:00:00.000,2020-12-07T00:00:00.000,Po Box 80037,Seattle,98108,WA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.4086985, 37.781721]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2022-01-18T00:00:00.000,,,,,Central Market,False,True,DataSF
1265181-12-201-1119532,1265181-12-201,1119532,Josue Hernandez,Jb Hernandez Painting,1048 2nd St 1,Novato,CA,94945,2020-12-08T00:00:00.000,2020-12-08T00:00:00.000,1048 2nd St 1,Novato,94945,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.571415036, 38.109733]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1267146-01-211-0474338,1267146-01-211,0474338,Wu Xiuling,Happy Land Family Daycare,309 Cardenas Ave,San Francisco,CA,94132,2012-11-13T00:00:00.000,2020-12-08T00:00:00.000,,,,,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,7,Lakeshore,"{'type': 'Point', 'coordinates': [-122.475413041, 37.719012932]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-04-12T00:00:00.000,2022-10-16T00:00:00.000,,,,,,False,True,DataSF
1265213-12-201-1119545,1265213-12-201,1119545,"Forged Technical Consulting, Inc.",Forged Technical Consulting,7341 Elverta Rail Way,Rio Linda,CA,95673,2020-12-09T00:00:00.000,2020-12-09T00:00:00.000,7341 Elverta Rail Way,Rio Linda,95673,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.454669433, 38.70184841]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265921-12-201-1119839,1265921-12-201,1119839,Sean Riordan,Happy Home Office,874 Faxon Ave,San Francisco,CA,94112,2020-12-09T00:00:00.000,2020-12-09T00:00:00.000,,,,,,,,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.4596925, 37.729053]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-12-01T00:00:00.000,2021-12-01T00:00:00.000,,,,,,False,True,DataSF
1265275-12-201-1119567,1265275-12-201,1119567,"Big M Painting, Inc",Big M Painting,3095 W 3rd St,San Francisco,CA,94124,2020-12-09T00:00:00.000,2020-12-09T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.3874922, 37.750390575]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-06-30T00:00:00.000,2021-06-30T00:00:00.000,,,,,,False,True,DataSF
1280111-06-211-1125363,1280111-06-211,1125363,Treasure Technologies Inc.,Treasure Technologies,123 Langton St,San Francisco,CA,94103,2020-12-09T00:00:00.000,2020-12-09T00:00:00.000,447 Sutter St Ste 405,San Francisco,94108,CA,5100-5199,Information,Information,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.407848, 37.776123]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265260-12-201-1119561,1265260-12-201,1119561,Sean Riordan,Happy Home Office,874 Faxon Ave,San Francisco,CA,94112,2020-12-09T00:00:00.000,2020-12-09T00:00:00.000,,,,,,,,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.4596925, 37.729053]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-09-01T00:00:00.000,2021-09-01T00:00:00.000,,,,,,False,True,DataSF
1265842-12-201-1118909,1265842-12-201,1118909,William Jerome Wright,Castro & 18th Apparel,4096 18th St,San Francisco,CA,94114,2020-11-09T00:00:00.000,2020-12-10T00:00:00.000,,,,,,,,False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.434713, 37.761102]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2020-12-10T00:00:00.000,,,,,Market/Castro,False,True,DataSF
1265860-12-201-1119813,1265860-12-201,1119813,"Pony.Ai, Inc.",Pony.Ai,1345 Howard St,San Francisco,CA,94103,2020-12-10T00:00:00.000,2020-12-10T00:00:00.000,,,,,,,,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.4136575, 37.774269]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-06-30T00:00:00.000,2022-06-30T00:00:00.000,,,,,,False,True,DataSF
1265354-12-201-1119605,1265354-12-201,1119605,Freight Train Refrigeration Inc.,Freight Train Refrigeration Inc.,121 Sears St,San Francisco,CA,94112,2020-12-11T00:00:00.000,2020-12-11T00:00:00.000,Po Box 12328,San Francisco,94112,CA,2300-2399,Construction,Construction,False,False,11,Outer Mission,"{'type': 'Point', 'coordinates': [-122.454099, 37.709226]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265511-12-201-1119680,1265511-12-201,1119680,Claire Lewis,Tia And Claire Studio,1119 Cole St,Sanf Francisco,CA,94117,2020-12-14T00:00:00.000,2020-12-14T00:00:00.000,,,,,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,8,Haight Ashbury,"{'type': 'Point', 'coordinates': [-122.449842, 37.763676]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-05-30T00:00:00.000,2022-05-30T00:00:00.000,,,,,,False,True,DataSF
1341589-08-231-1150257,1341589-08-231,1150257,Heretic Ventures LLC,Heretic Ventures LLC,37 Graham St Ste 150,San Francisco,CA,94129,2020-12-14T00:00:00.000,2020-12-14T00:00:00.000,37 Graham St Ste 150,San Francisco,94129,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,2,Presidio,"{'type': 'Point', 'coordinates': [-122.456394, 37.80072]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265549-12-201-1119696,1265549-12-201,1119696,Avail Services Inc,Avail Services Inc,1143 N Market Blvd 4,Sacramento,CA,95834,2020-12-14T00:00:00.000,2020-12-14T00:00:00.000,1143 N Market Blvd Ste 4,Sacramento,95834,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.488910011, 38.64806509]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265541-12-201-1119692,1265541-12-201,1119692,James Tung,Eunah And James Airbnb,1527 Kirkham St,San Francisco,CA,94122,2020-12-15T00:00:00.000,2020-12-15T00:00:00.000,1527 Kirkham St,San Francisco,94122,CA,7210-7219,Accommodations,Accommodations,False,True,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.477382, 37.759599]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1267239-01-211-1116516,1267239-01-211,1116516,Sunvalley Solar Tech Inc.,Sunvalley Solar Tech Inc,4701 San Leandro St,Oakland,CA,94601,2020-08-06T00:00:00.000,2020-12-15T00:00:00.000,,,,,,,,False,False,,,"{'type': 'Point', 'coordinates': [-122.214462972, 37.767339003]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1266705-01-211-1120152,1266705-01-211,1120152,Cash Cloud Inc,Coin Cloud,845 Holloway Ave,San Francisco,CA,94112,2020-12-16T00:00:00.000,2020-12-16T00:00:00.000,10845 Griffith Peak Dr Ste 200,Las Vegas,89135,NV,,,,False,False,11,Oceanview/Merced/Ingleside,"{'type': 'Point', 'coordinates': [-122.4620055, 37.721682]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265738-12-201-1119765,1265738-12-201,1119765,Tekleab Z Gebreselassie,Techs Handyman Service,207 Peabody St,San Francisco,CA,94134,2020-12-16T00:00:00.000,2020-12-16T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,10,Visitacion Valley,"{'type': 'Point', 'coordinates': [-122.407677, 37.70937]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1265565-12-201-1070363,1265565-12-201,1070363,Bodysafe Technologies Inc,Bodysafe Technologies Inc.,2912 Diamond St,San Francisco,CA,94131,2017-01-30T00:00:00.000,2020-12-16T00:00:00.000,,,,,,,,False,False,8,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.434371, 37.73331]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-01-01T00:00:00.000,2021-01-01T00:00:00.000,,,,,,False,True,DataSF
1265736-12-201-1119764,1265736-12-201,1119764,Uname It Solutions,Uis Technology Partners,4104 24th St Ste 540,San Francisco,CA,94114,2020-12-16T00:00:00.000,2020-12-16T00:00:00.000,0000 Undeliverable Mail,San Francisco,99999,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,8,Noe Valley,"{'type': 'Point', 'coordinates': [-122.4343935, 37.751445]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,24th St,False,True,DataSF
1266706-01-211-1120152,1266706-01-211,1120152,Cash Cloud Inc,Coin Cloud,3278 Mission St,San Francisco,CA,94112,2020-12-16T00:00:00.000,2020-12-17T00:00:00.000,10845 Griffith Peak Dr Ste 200,Las Vegas,89135,NV,,,,False,False,9,Bernal Heights,"{'type': 'Point', 'coordinates': [-122.4207855, 37.74447]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2022-06-19T00:00:00.000,,,,,Mission Street,False,True,DataSF
1265667-12-201-0470856,1265667-12-201,0470856,Keepsafe Software Inc,Keepsafe Software Inc,548 Market St,San Francisco,CA,94104,2012-03-01T00:00:00.000,2020-12-17T00:00:00.000,548 Market St 66506 #,San Francisco,94104,CA,5100-5199,Information,Information,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4007965, 37.790064]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1271613-03-211-1122215,1271613-03-211,1122215,"Airplane Labs, Inc.",Airplane,1829 15th St Apt 4,San Francisco,CA,94103,2020-12-18T00:00:00.000,2020-12-18T00:00:00.000,,,,,5100-5199,Information,Information,False,False,8,Mission,"{'type': 'Point', 'coordinates': [-122.424768, 37.766268]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-03-21T00:00:00.000,2022-06-30T00:00:00.000,,,,,,False,True,DataSF
1265726-12-201-1119760,1265726-12-201,1119760,Hung Mai,Facility Maintenance Systems,1661 Tennessee St 3k,San Francisco,CA,94107,2020-12-18T00:00:00.000,2020-12-18T00:00:00.000,,,,,,,,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.388138, 37.75095]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-08-31T00:00:00.000,2021-08-31T00:00:00.000,,,,,,False,True,DataSF
1275337-04-211-1111968,1275337-04-211,1111968,Leap Photovoltaics Inc.,Leap Photovoltaics Inc.,3564 18th St,San Francisco,CA,94110,2020-01-27T00:00:00.000,2020-12-20T00:00:00.000,3564 18th St,San Francisco,94110,CA,,,,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.42304, 37.76184]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1265812-12-201-1119797,1265812-12-201,1119797,Laibach Solar LLC,Laibach Solar LLC,5170 Golden Foothill Parkway,El Dorado Hills,CA,95762,2020-12-20T00:00:00.000,2020-12-20T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.067770003, 38.639705986]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-05-19T00:00:00.000,2023-05-19T00:00:00.000,,,,,,False,True,DataSF
1266899-01-211-1120235,1266899-01-211,1120235,Eric Jones,Jones Painting Group,165 Dakota St,San Francisco,CA,94107,2020-12-20T00:00:00.000,2020-12-21T00:00:00.000,1390 Market St Ste 200,San Francisco,94102,CA,2300-2399,Construction,Construction,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.3954415, 37.754064]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2022-12-14T00:00:00.000,,,,,,False,True,DataSF
