uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,location_start_date,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,supervisor_district,neighborhoods_analysis_boundaries,location,data_as_of,data_loaded_at,business_corridor,location_end_date,dba_end_date
1373023-10-241-1163219,1373023-10-241,1163219,Zhi Jian Li,Zhi Jian Li,1119 Girard St,San Francisco,CA,94134,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,,,,,7210-7219,Accommodations,Accommodations,False,False,10,Visitacion Valley,"{'type': 'Point', 'coordinates': [-122.400828, 37.71873]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-12-09T00:00:00.000,2024-12-09T00:00:00.000
1372892-10-241-1163167,1372892-10-241,1163167,Deconvolute Ai Inc,Deconvolute Ai Inc,418 Broadway # 4198,Albany,NY,12207,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2261 Market St,San Francisco,94114,CA,5100-5199,Information,Information,False,False,,,"{'type': 'Point', 'coordinates': [-73.751073132, 42.648427246]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372453-10-241-1162977,1372453-10-241,1162977,Donald Soohoo,840 Clement Street Heroes Club,840 Clement Street St,San Francisco,CA,94118,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,254 10th Ave,San Francisco,94118,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,1,Inner Richmond,"{'type': 'Point', 'coordinates': [-122.4683775, 37.783017]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371879-10-241-1162748,1371879-10-241,1162748,"Biomemimetics, LLC",True Biome,2325 3rd St Ste 223,San Francisco,CA,94107,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2325 3rd St Ste 223,San Francisco,94107,CA,,,,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.3881875, 37.760049]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371675-10-241-1162657,1371675-10-241,1162657,Dsm Electric Corporation,Dsm Electric Corporation,4980 Golden Foothill Pkwy Pkwy Unit 134,El Dorado Hills,CA,95762,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,4980 Golden Foothill Parkway Pkwy Unit 134,El Dorado Hills,95762,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.068478022, 38.638796005]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372705-10-241-1163026,1372705-10-241,1163026,Zeropath Corp.,Zeropath Corp.,898 22nd St,San Francisc,CA,94107,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2261 Market St,San Francisco,94114,CA,5100-5199,Information,Information,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.390064, 37.75806]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1377039-12-241-1163869,1377039-12-241,1163869,"Mitchell Jang Dds, Inc.",Mitchell Jang Dds Inc,90 Woodacre Dr Ste 107,San Francisco,CA,94132,2024-10-01T00:00:00.000,2024-11-13T00:00:00.000,90 Woodacre Dr Ste 107,San Francisco,94132,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.472927, 37.731807]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2025-01-28T00:00:00.000,
1373226-10-241-1163303,1373226-10-241,1163303,Mackey & Miles Enterprises LLC,Mackey & Miles Enterprises LLC,27 Diaz Ave,San Francisco,CA,94132,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,27 Diaz Ave,San Francisco,94132,CA,,,,False,False,7,Lakeshore,"{'type': 'Point', 'coordinates': [-122.4767205, 37.717947]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371853-10-241-1162736,1371853-10-241,1162736,James W Milnes,Community Director,1511 Taraval St Ste 204,San Francisco,CA,94116,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1511 Taraval St Ste 204,San Francisco,94116,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.4824805, 37.742634]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Parkside Taraval,,
1373546-10-241-1163444,1373546-10-241,1163444,"Teksystems Global Services,LLC","Teksystems Global Services,LLC",7301 Parkway Dr,Hanover,MD,21076,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,7301 Parkway Dr,Hanover,21076,MD,,,,False,False,,,"{'type': 'Point', 'coordinates': [-76.734685999, 39.171584011]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372899-10-241-1163170,1372899-10-241,1163170,Ncp LLC,Ncp,699 2nd St,San Francisco,CA,94107,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,699 2nd St,San Francisco,94107,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.3906085, 37.780839]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373295-10-241-1162993,1373295-10-241,1162993,Quality Construction & Yl Inc,Quality Construction & Yl Inc,361 Knowles Ave,Daly City,CA,94014,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,361 Knowles Ave,Daly City,94014,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.467138964, 37.704831002]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371661-10-241-1162651,1371661-10-241,1162651,Fujiya Usa Corporation,Fujiya Usa Corporation,230 California St Ste 415,San Francisco,CA,94111,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,0000 Undeliverable Mail,San Francisco,99999,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.399343, 37.793583]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372951-10-241-1163189,1372951-10-241,1163189,Nicholas Kwan,1067 Washington,1067 Washington St,San Francisco,CA,94109,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,299 Parker Ave,San Francisco,94118,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,3,Nob Hill,"{'type': 'Point', 'coordinates': [-122.41089, 37.794366]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372504-10-241-1162999,1372504-10-241,1162999,Daedalus Ventures LLC,Daedalus Ventures LLC,425 Gold Mine Dr,San Francisco,CA,94131,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,425 Gold Mine Dr,San Francisco,94131,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,8,Glen Park,"{'type': 'Point', 'coordinates': [-122.4376605, 37.739466]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373340-10-241-1163354,1373340-10-241,1163354,Girl Friday Administrative Services,Girl Friday Administrative Services,2035 22nd St Apt,San Francisco,CA,94107,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2035 22nd St Apt,San Francisco,94107,CA,5210-5239 5600-5699,Multiple,Financial Services; Administrative and Support Services,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.401647, 37.756917]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371985-10-241-1162790,1371985-10-241,1162790,Annette Chu,Chuwelry,219 Prentiss St,San Francisco,CA,94110,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,219 Prentiss St,San Francisco,94110,CA,4400-4599,Retail Trade,Retail Trade,False,False,9,Bernal Heights,"{'type': 'Point', 'coordinates': [-122.4119835, 37.739862]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373275-10-241-1163324,1373275-10-241,1163324,Alicia Villegas,Alicia Villegas,134 Milton St,San Francisco,CA,94112,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,,,,,7210-7219,Accommodations,Accommodations,False,False,8,Outer Mission,"{'type': 'Point', 'coordinates': [-122.429592, 37.732716]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000
1372939-10-241-1163187,1372939-10-241,1163187,Ernesto Montes,Montes Janitorial,1605 Montgomery St,San Francisco,CA,94111,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1605 Montgomery St,San Francisco,94111,CA,2200-2299,Utilities,Utilities,False,False,3,North Beach,"{'type': 'Point', 'coordinates': [-122.405526, 37.804257]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1377842-01-251-1163894,1377842-01-251,1163894,"Game Concourse, Inc.",Yuannco,2261 Market St,San Francisco,CA,94114,2024-10-01T00:00:00.000,2024-11-20T00:00:00.000,2261 Market St Ste 22409,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.4319545, 37.764693]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Market/Castro,,
1372236-10-241-1162892,1372236-10-241,1162892,Ahh Properties Inc,Ahh Properties Inc,1338 Hyde St,San Francisco,CA,94109,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1338 Hyde St,San Francisco,94109,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,True,3,Russian Hill,"{'type': 'Point', 'coordinates': [-122.417577, 37.793376]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371908-10-241-1162760,1371908-10-241,1162760,Arthur Ng Construction,Arthur Ng Construction,1699 El Camino Real Ste 102,Millbrae,CA,94030,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1699 El Camino Real Ste 102,Millbrae,94030,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.405031995, 37.613527015]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1379273-01-251-1163869,1379273-01-251,1163869,"Mitchell Jang Dds, Inc.",220 Dentistry,90 Woodacre Dr Ste 107,San Francisco,CA,94132,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,90 Woodacre Dr Ste 107,San Francisco,94132,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.472927, 37.731807]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373732-10-241-1163520,1373732-10-241,1163520,Wattmakers Inc,Wattmakers Inc,550 Davis St Unit 39,San Francisco,CA,94111,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,640 Davis St Unit 17,San Francisco,94111,CA,,,,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.3981595, 37.797453]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1374577-11-241-1163894,1374577-11-241,1163894,"Game Concourse, Inc.","Game Concourse, Inc.",2261 Market St,San Francisco,CA,94114,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2261 Market St Ste 22409,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.4319545, 37.764693]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Market/Castro,,
1371690-10-241-1162664,1371690-10-241,1162664,Petarious Interior Design,Petarious Interior Design,450 Hayes St Unit 3f,San Francisco,CA,94102,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,450 Hayes St Unit 3f,San Francisco,94102,CA,,,,False,False,5,Hayes Valley,"{'type': 'Point', 'coordinates': [-122.423776616, 37.776813902]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371973-10-241-1162785,1371973-10-241,1162785,Flora King LLC,Flora King,4248 18th St,San Francisco,CA,94114,2024-10-01T00:00:00.000,2024-10-05T00:00:00.000,974 Girard St,San Francisco,94134,CA,7220-7229,Food Services,Food Services,False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.4369405, 37.760967]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Market/Castro,,
1371765-10-241-1162697,1371765-10-241,1162697,Bonita Construction LLC,Bonita Construction LLC,4460 Redwood Hwy # 16-233,San Rafael,CA,94903,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,4460 Redwood Hwy # 16-233,San Rafael,94903,CA,2300-2399,Construction,Construction,False,False,,,,2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372984-10-241-1163201,1372984-10-241,1163201,Linger,Linger,2843 California St,San Francisco,CA,94115,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2843 California St,San Francisco,94115,CA,,,,False,False,2,Pacific Heights,"{'type': 'Point', 'coordinates': [-122.4411435, 37.78767]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371749-10-241-1162691,1371749-10-241,1162691,Asbestos Management Group,Amg,3438 Helen St,Oakland,CA,94608,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,3438 Helen St # 3438,Emeryville,94608,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.286205023, 37.826324006]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371784-10-241-1162708,1371784-10-241,1162708,Crown Electric LLC,Crown Electric LLC,"785 Oak Grove Rd # E/2,#3",Concord,CA,94518,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,785 Oak Grove Rd # E/2 #352,Concord,94518,CA,2300-2399,Construction,Construction,False,False,,,,2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371633-10-241-1162640,1371633-10-241,1162640,Sovans Enterprises Inc,Sora Esthetics,520 Montgomery St Ste 206,San Francisco,CA,94111,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,,,,,,,,False,False,3,Chinatown,"{'type': 'Point', 'coordinates': [-122.402835, 37.794159]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000
1373347-10-241-1163303,1373347-10-241,1163303,Mackey & Miles Enterprises LLC,Excel Cleaning Services,27 Diaz Ave,San Francisco,CA,94132,2024-10-01T00:00:00.000,2024-10-21T00:00:00.000,27 Diaz Ave,San Francisco,94132,CA,,,,False,False,7,Lakeshore,"{'type': 'Point', 'coordinates': [-122.4767205, 37.717947]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371681-10-241-1162660,1371681-10-241,1162660,Michael Wu,Michael Wu,167 Teddy Ave,San Francisco,CA,94134,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,167 Teddy Ave,San Francisco,94134,CA,,,,False,False,10,Visitacion Valley,"{'type': 'Point', 'coordinates': [-122.40594, 37.714194]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1374199-11-241-1163736,1374199-11-241,1163736,"Tomkat Real Estate, LLC","Tomkat Real Estate, LLC",2395 Van Ness Ave,San Francisco,CA,94109,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1965 Otoole Way,San Jose,95131,CA,,,,False,False,2,Marina,"{'type': 'Point', 'coordinates': [-122.4241605, 37.797417]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372614-10-241-1163048,1372614-10-241,1163048,Zoila Rosas De Montoya,Private Room Rental,840 Le Conte Ave,San Francisco,CA,94124,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,840 Le Conte Ave,San Francisco,94124,CA,7210-7219,Accommodations,Accommodations,False,True,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.3957835, 37.717191]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1377840-01-251-1163894,1377840-01-251,1163894,"Game Concourse, Inc.",Hish,2261 Market St,San Francisco,CA,94114,2024-10-01T00:00:00.000,2024-11-20T00:00:00.000,2261 Market St Ste 22409,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.4319545, 37.764693]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Market/Castro,,
1372202-10-241-1162876,1372202-10-241,1162876,Wastech Corporation,Wastech Corporation,16525 Sw 72nd Ave,Portland,OR,97224,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,16525 Sw 72nd Ave,Portland,97224,OR,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,"{'type': 'Point', 'coordinates': [-122.750318964, 45.401117003]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372575-10-241-1163032,1372575-10-241,1163032,"Evergreen Aesthetics Nursing, Professional Corporation","Evergreen Aesthetics Nursing, Professional Corporation",364 Hayes St,San Francisco,CA,94102,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,364 Hayes St,San Francisco,94102,CA,6100-6299 8100-8139,Multiple,Private Education and Health Services; Certain Services,False,False,5,Hayes Valley,"{'type': 'Point', 'coordinates': [-122.4223695, 37.77723]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373445-10-241-1163401,1373445-10-241,1163401,"Placemakr Hospitality, LLC","Placemakr Hospitality, LLC",165 10th St Ste 250,San Francisco,CA,94103,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,9450 Sw Gemini Dr 80199,Beaverton,97008,OR,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.414697, 37.774683]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371802-10-241-1162714,1371802-10-241,1162714,"Dura-Foam, Inc.",Dura-Foam Roofing And Solar Center,1185 Obrien Dr,Menlo Park,CA,94025,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1185 Obrien Dr,Menlo Park,94025,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.147704969, 37.475325986]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372501-10-241-1162998,1372501-10-241,1162998,El Pharos Inc,Mission Kitchen,2738 Mission St,San Francisco,CA,94110,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2779 Mission St,San Francisco,94110,CA,7220-7229,Food Services,Food Services,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.418909, 37.753218]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372980-10-241-1163200,1372980-10-241,1163200,Soleimani Consulting,Soleimani Consulting,2823 18th St Apt 515,San Francisco,CA,94110,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,599 3rd St Unit 212,San Francisco,94107,CA,5210-5239,Financial Services,Financial Services,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.410503, 37.761615]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-11-08T00:00:00.000,
1372512-10-241-1163003,1372512-10-241,1163003,Vsevolod Kantor,Friendly Locksmith And Security,4619 Lincoln Way Apt C,San Francisco,CA,94122,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,4619 Lincoln Way Apt C,San Francisco,94122,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.507703, 37.763838]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1372644-10-241-1163061,1372644-10-241,1163061,Therapy With Ashley Murtagh,Therapy With Ashley Murtagh,1111 Treat Ave Apt A,San Francisco,CA,94110,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1111 Treat Ave Apt A,San Francisco,94110,CA,5400-5499 6100-6299,Multiple,"Professional, Scientific, and Technical Services; Private Education and Health Services",False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.4127755, 37.75239]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Lower 24th Street,,
1372230-10-241-1162888,1372230-10-241,1162888,Sherry Lam,Sherry's Palette,4853 Seneca Park Ave,Fremont,CA,94538,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,4853 Seneca Park Ave,Fremont,94538,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,"{'type': 'Point', 'coordinates': [-121.968442966, 37.515347017]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1381469-02-251-1166885,1381469-02-251,1166885,"Healthspark, Inc.","Healthspark, Inc.",1875 Mission St Ste 103,San Francisco,CA,94103,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,1875 Mission St Ste 103,San Francisco,94103,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.419848332, 37.767119917]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1371704-10-241-1162670,1371704-10-241,1162670,Aero Living Inc,Aero Living Inc,50 Victoria Ave Ste 203,Millbrae,CA,94030,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,50 Victoria Ave Ste 203,Millbrae,94030,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.39047397, 37.600159011]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
